accident_id,date,time,state,city,road_type,weather,light_condition,speed_limit_kmph,avg_speed_est_kmph,vehicles_involved,casualties_total,fatalities,serious_injuries,minor_injuries,alcohol_involved,hit_and_run,damage_cost_inr
ACC2019042100180,2019-04-21,20:45,Uttar Pradesh,Lucknow,National Highway,Clear,Night (unlit),100,101.0,2,0,0,0,0,0.0,0.0,289510.74
ACC2023100300181,2023-10-03,15:34,Gujarat,Ahmedabad,Rural Road,Clear,Daylight,60,52.7,2,4,0,1,3,0.0,0.0,12812.29
ACC2022020800182,2022-02-08,10:52,Haryana,Gurugram,Urban Road,Clear,Daylight,50,28.7,1,0,0,0,0,0.0,0.0,41641.66
ACC2022011100183,2022-01-11,09:45,Telangana,Warangal,Urban Road,Rain,Daylight,60,42.1,1,5,0,1,4,0.0,0.0,51912.07
ACC2023081700184,2023-08-17,09:57,Jammu and Kashmir,Srinagar,Urban Road,Haze,Daylight,40,39.1,1,4,2,1,1,0.0,0.0,61712.62
ACC2022050200185,2022-05-02,18:53,West Bengal,Howrah,Urban Road,,Night (unlit),60,58.3,1,1,0,0,1,0.0,0.0,41795.16
ACC2023102000186,2023-10-20,17:08,Maharashtra,Nagpur,National Highway,Clear,Daylight,80,100.6,1,4,0,2,2,0.0,0.0,59649.87
ACC2023010200187,2023-01-02,19:25,Jammu and Kashmir,Jammu,State Highway,Haze,Night (lit),90,88.1,3,1,0,1,0,0.0,1.0,8822.87
ACC2018100100188,2018-10-01,20:06,West Bengal,Durgapur,Rural Road,Clear,,60,57.5,2,3,0,0,3,0.0,0.0,111900.72
ACC2024092900189,2024-09-29,04:22,Tamil Nadu,Madurai,Urban Road,Clear,,50,57.9,1,4,0,3,1,0.0,0.0,17857.8
ACC2021091800190,2021-09-18,02:47,Andhra Pradesh,Vijayawada,National Highway,Clear,Night (lit),100,101.0,1,5,0,3,2,0.0,0.0,73386.88
ACC2022040300191,2022-04-03,09:12,Kerala,Kochi,National Highway,Clear,Daylight,80,69.7,1,4,0,3,1,0.0,1.0,36577.0
ACC2023080100192,2023-08-01,08:49,Tamil Nadu,Madurai,State Highway,Rain,Daylight,80,86.3,3,2,0,0,2,0.0,0.0,69912.78
ACC2019112300193,2019-11-23,18:48,Telangana,Nizamabad,Expressway,Haze,Night (lit),100,108.7,1,3,0,2,1,0.0,0.0,132982.32
ACC2020070700194,2020-07-07,12:42,Kerala,Kozhikode,State Highway,,Daylight,70,49.6,2,1,0,1,0,1.0,0.0,27864.25
ACC2023111900195,2023-11-19,19:52,Gujarat,Rajkot,National Highway,Rain,Night (lit),80,84.0,1,0,0,0,0,1.0,0.0,32170.1
ACC2020112400196,2020-11-24,19:00,Karnataka,Bengaluru,National Highway,Clear,Night (unlit),90,84.6,1,1,0,0,1,0.0,0.0,71797.32
ACC2022071600197,2022-07-16,09:31,Madhya Pradesh,Indore,Rural Road,Clear,Daylight,60,60.6,1,1,0,0,1,0.0,0.0,121802.61
ACC2023102800198,2023-10-28,19:46,Bihar,Bhagalpur,Urban Road,Haze,Night (unlit),50,50.8,1,4,0,2,2,0.0,0.0,36593.31
ACC2023010600199,2023-01-06,21:38,Tamil Nadu,Coimbatore,National Highway,Clear,Night (lit),100,86.9,1,1,0,1,0,0.0,0.0,35416.39
ACC2022101600200,2022-10-16,18:46,Bihar,Patna,Rural Road,Rain,Night (unlit),60,66.1,2,6,0,1,5,0.0,0.0,33500.09
ACC2023122200201,2023-12-22,18:24,Delhi,New Delhi,National Highway,Rain,Night (lit),80,66.4,1,6,0,2,4,1.0,0.0,44998.97
ACC2024040300202,2024-04-03,07:06,Bihar,Bhagalpur,Urban Road,Clear,,50,48.1,1,6,0,3,3,0.0,0.0,41675.47
ACC2020120900203,2020-12-09,19:13,Delhi,New Delhi,State Highway,Clear,,90,,2,1,0,0,1,0.0,0.0,21202.83
ACC2020070900204,2020-07-09,09:13,Rajasthan,Kota,Expressway,Clear,Daylight,110,68.2,2,2,0,0,2,0.0,0.0,155933.05
ACC2024103100205,2024-10-31,21:50,Gujarat,Vadodara,National Highway,Clear,Night (lit),80,78.9,1,2,0,0,2,0.0,0.0,64280.6
ACC2018081600206,2018-08-16,21:05,Delhi,New Delhi,National Highway,Clear,Night (unlit),80,61.9,2,3,0,1,2,0.0,0.0,58026.6
ACC2018022100207,2018-02-21,19:42,Chhattisgarh,Bhilai,State Highway,Clear,Night (unlit),80,52.7,1,2,0,1,1,0.0,0.0,46703.87
ACC2024112300208,2024-11-23,18:14,Uttar Pradesh,Kanpur,Urban Road,,Night (lit),40,,1,7,0,1,6,0.0,0.0,36643.7
ACC2024110400209,2024-11-04,19:13,West Bengal,Siliguri,Urban Road,Clear,Night (unlit),40,45.0,1,2,0,0,2,1.0,0.0,34708.98
ACC2019072100210,2019-07-21,10:56,Odisha,Bhubaneswar,Urban Road,Clear,Daylight,50,41.1,2,8,1,3,4,0.0,0.0,449247.33
ACC2021042900211,2021-04-29,20:41,Gujarat,Surat,Urban Road,Haze,Night (lit),50,52.2,1,1,0,0,1,0.0,0.0,75577.27
ACC2024020200212,2024-02-02,20:52,Kerala,Kozhikode,State Highway,Clear,Night (lit),70,62.9,1,4,0,1,3,,0.0,39035.11
ACC2023102200213,2023-10-22,19:48,Uttar Pradesh,Noida,National Highway,Clear,Night (lit),90,,1,3,0,1,2,0.0,0.0,47078.88
ACC2025032000214,2025-03-20,18:55,Uttar Pradesh,Ghaziabad,State Highway,Clear,Night (unlit),80,92.1,2,2,0,1,1,0.0,0.0,78976.71
ACC2018071800215,2018-07-18,00:25,Tamil Nadu,Tiruchirappalli,National Highway,Clear,Night (lit),90,106.9,1,2,1,1,0,0.0,0.0,19970.79
ACC2024060900216,2024-06-09,21:01,Uttar Pradesh,Kanpur,National Highway,Rain,Night (lit),90,50.9,1,2,0,0,2,1.0,0.0,73150.97
ACC2019031900217,2019-03-19,18:10,Haryana,Faridabad,State Highway,Rain,Night (unlit),80,74.2,3,2,0,0,2,0.0,0.0,14380.1
ACC2020052000218,2020-05-20,09:12,Rajasthan,Udaipur,Urban Road,Rain,Daylight,50,37.5,1,2,0,0,2,0.0,0.0,60097.3
ACC2020012200219,2020-01-22,19:49,Telangana,Hyderabad,State Highway,Clear,Night (lit),90,81.1,2,2,0,1,1,0.0,0.0,85258.71
ACC2021110600220,2021-11-06,06:23,Madhya Pradesh,Indore,Urban Road,Rain,Daylight,50,51.5,2,3,0,2,1,0.0,0.0,35886.27
ACC2022111700221,2022-11-17,09:45,Jharkhand,Ranchi,State Highway,Clear,Daylight,70,65.3,1,1,0,0,1,0.0,0.0,80113.91
ACC2022040300222,2022-04-03,15:04,Delhi,New Delhi,National Highway,Clear,Daylight,80,58.2,3,1,0,1,0,0.0,1.0,53284.74
ACC2021112100223,2021-11-21,18:10,Karnataka,Bengaluru,Rural Road,Rain,Night (lit),60,62.2,1,2,0,0,2,0.0,0.0,
ACC2020091600224,2020-09-16,03:39,Karnataka,Mysuru,Urban Road,Clear,Night (lit),50,45.7,1,5,0,3,2,0.0,0.0,53221.5
ACC2020020700225,2020-02-07,20:09,Haryana,Faridabad,National Highway,,Night (lit),80,61.3,2,4,0,2,2,0.0,0.0,34583.4
ACC2019031000226,2019-03-10,10:27,Karnataka,Mysuru,State Highway,Clear,Daylight,80,65.5,1,3,0,1,2,0.0,0.0,21045.81
ACC2020091700227,2020-09-17,10:30,Bihar,Bhagalpur,Urban Road,Clear,,60,30.6,2,2,0,2,0,0.0,0.0,35006.4
ACC2018072600228,2018-07-26,22:27,Chhattisgarh,Raipur,State Highway,Clear,Night (lit),90,100.3,1,2,0,0,2,0.0,0.0,119499.93
ACC2024090700229,2024-09-07,09:37,Maharashtra,Pune,State Highway,Rain,Daylight,70,64.4,1,3,0,2,1,1.0,0.0,59122.62
ACC2021110200230,2021-11-02,21:09,Haryana,Panipat,Urban Road,Haze,Night (unlit),50,53.8,1,3,0,1,2,0.0,0.0,47326.36
ACC2021042200231,2021-04-22,20:47,Delhi,New Delhi,Rural Road,Clear,Night (lit),70,59.0,1,2,0,1,1,0.0,0.0,42493.08
ACC2025080700232,2025-08-07,18:08,Rajasthan,Jaipur,State Highway,Clear,Night (lit),70,52.4,2,2,0,0,2,1.0,0.0,60197.16
ACC2022032600233,2022-03-26,20:58,Kerala,Kochi,National Highway,,Night (lit),90,82.2,1,3,0,0,3,0.0,0.0,58091.22
ACC2024011500234,2024-01-15,21:38,Uttar Pradesh,Varanasi,Expressway,Clear,Night (lit),110,76.8,1,1,0,1,0,0.0,0.0,76565.14
ACC2019080900235,2019-08-09,20:29,Gujarat,Rajkot,Urban Road,Rain,Night (lit),40,33.5,1,4,0,2,2,0.0,0.0,97803.91
ACC2019101900236,2019-10-19,06:12,Rajasthan,Kota,Urban Road,Clear,Daylight,50,41.2,1,1,1,0,0,0.0,0.0,19546.28
ACC2024111300237,2024-11-13,21:45,Telangana,Nizamabad,Rural Road,Clear,Night (lit),60,55.7,1,3,0,1,2,0.0,0.0,34431.76
ACC2022032900238,2022-03-29,23:09,Bihar,Patna,National Highway,Rain,Night (lit),80,42.3,2,1,0,0,1,0.0,1.0,35115.81
ACC2024090900239,2024-09-09,20:38,Uttar Pradesh,Ghaziabad,Rural Road,Fog,Night (unlit),50,,1,1,0,1,0,0.0,0.0,60027.34
ACC2019042400240,2019-04-24,09:14,Gujarat,Surat,National Highway,Rain,Daylight,80,73.1,1,1,0,0,1,0.0,0.0,79740.65
ACC2025021000241,2025-02-10,04:22,Uttar Pradesh,Noida,Rural Road,Haze,Night (lit),60,61.7,1,3,0,2,1,0.0,0.0,49354.14
ACC2021020800242,2021-02-08,19:58,Delhi,New Delhi,Urban Road,Clear,Night (lit),60,52.6,1,3,0,0,3,0.0,0.0,75552.22
ACC2019112000243,2019-11-20,20:09,Goa,Margao,Urban Road,Rain,Night (unlit),50,41.9,7,3,0,1,2,0.0,0.0,74653.89
ACC2022062100244,2022-06-21,08:06,Chhattisgarh,Bilaspur,National Highway,Clear,Daylight,100,86.2,1,1,0,0,1,0.0,0.0,87033.99
ACC2019021600245,2019-02-16,09:30,Maharashtra,Nagpur,Rural Road,Clear,Daylight,60,62.1,2,3,0,3,0,0.0,0.0,144515.19
ACC2019071900246,2019-07-19,09:57,Madhya Pradesh,Bhopal,Urban Road,Rain,Daylight,50,40.8,1,2,0,1,1,1.0,0.0,70923.51
ACC2022040900247,2022-04-09,21:35,Karnataka,Mysuru,Rural Road,Clear,Night (lit),50,49.2,2,1,0,0,1,0.0,0.0,23634.82
ACC2024011800248,2024-01-18,04:47,Uttar Pradesh,Kanpur,Urban Road,Haze,Night (lit),60,61.1,1,2,0,0,2,0.0,0.0,38049.29
ACC2024020700249,2024-02-07,21:35,Tamil Nadu,Chennai,National Highway,Clear,Night (lit),80,53.7,8,7,0,2,5,1.0,0.0,69426.45
ACC2021111200250,2021-11-12,21:28,Haryana,Faridabad,Urban Road,Clear,Night (lit),50,46.2,1,2,0,1,1,0.0,0.0,38540.31
ACC2019122100251,2019-12-21,10:13,Karnataka,Hubballi,Expressway,Fog,Daylight,100,104.7,1,4,0,0,4,0.0,0.0,48673.59
ACC2020111800252,2020-11-18,20:25,Tamil Nadu,Tiruchirappalli,State Highway,Clear,Night (lit),90,61.9,3,3,0,1,2,1.0,0.0,202615.74
ACC2024052200253,2024-05-22,06:05,West Bengal,Kolkata,Urban Road,Clear,Daylight,50,41.5,3,1,0,0,1,0.0,0.0,93727.93
ACC2019062600254,2019-06-26,21:33,Karnataka,Hubballi,National Highway,Haze,Night (unlit),100,116.0,5,6,0,2,4,0.0,0.0,56829.67
ACC2021072900255,2021-07-29,08:21,Maharashtra,Nagpur,Urban Road,Clear,Daylight,40,33.9,2,4,1,0,3,0.0,0.0,73657.61
ACC2020021300256,2020-02-13,06:11,Jharkhand,Jamshedpur,Urban Road,,Daylight,50,47.2,2,3,0,1,2,0.0,0.0,28580.72
ACC2021102700257,2021-10-27,21:04,Goa,Margao,Expressway,Clear,Night (lit),120,108.5,1,4,1,1,2,0.0,0.0,31455.5
ACC2021052300258,2021-05-23,01:37,Uttar Pradesh,Varanasi,Rural Road,Clear,Night (unlit),60,,2,0,0,0,0,0.0,0.0,22466.9
ACC2020061700259,2020-06-17,21:38,West Bengal,Howrah,Urban Road,Clear,Night (unlit),60,54.9,1,1,0,1,0,0.0,0.0,38901.38
ACC2020052000260,2020-05-20,18:20,Uttarakhand,Haridwar,State Highway,Haze,Night (unlit),80,79.7,2,4,0,1,3,0.0,0.0,106370.1
ACC2024112000261,2024-11-20,20:04,Madhya Pradesh,Bhopal,Urban Road,Rain,Night (lit),50,37.2,3,2,0,1,1,0.0,0.0,58139.21
ACC2018080200262,2018-08-02,21:40,Bihar,Bhagalpur,Urban Road,Rain,Night (lit),50,35.9,2,2,0,0,2,0.0,0.0,41993.19
ACC2022040300263,2022-04-03,08:32,West Bengal,Durgapur,Rural Road,Rain,Daylight,70,71.0,3,2,0,2,0,0.0,0.0,302178.81
ACC2022121400264,2022-12-14,08:05,Uttar Pradesh,Ghaziabad,Urban Road,Rain,Daylight,50,44.5,1,4,0,1,3,0.0,0.0,35871.8
ACC2024032900265,2024-03-29,03:57,Karnataka,Bengaluru,National Highway,Haze,Night (unlit),80,73.2,2,0,0,0,0,0.0,0.0,
ACC2023111800266,2023-11-18,19:22,Haryana,Panipat,National Highway,Clear,Night (lit),80,69.1,2,2,0,2,0,1.0,0.0,59673.27
ACC2022100400267,2022-10-04,10:08,Maharashtra,Mumbai,Rural Road,Clear,Daylight,50,38.9,1,2,0,0,2,0.0,0.0,53433.64
ACC2019052700268,2019-05-27,08:42,Bihar,Gaya,National Highway,Fog,Daylight,100,56.8,1,1,0,0,1,0.0,0.0,66085.45
ACC2023030900269,2023-03-09,09:39,Delhi,New Delhi,Rural Road,,Daylight,50,41.2,2,1,0,0,1,0.0,0.0,62226.04
ACC2023111800270,2023-11-18,18:32,Gujarat,Vadodara,Rural Road,,Night (lit),60,58.1,1,5,0,2,3,1.0,0.0,35905.34
ACC2020052100271,2020-05-21,20:22,Bihar,Patna,Rural Road,Haze,Night (lit),60,63.3,1,1,0,0,1,0.0,0.0,67222.27
ACC2018080100272,2018-08-01,14:13,Madhya Pradesh,Gwalior,National Highway,Clear,Daylight,80,77.6,1,3,0,1,2,0.0,0.0,43600.23
ACC2024011200273,2024-01-12,08:42,Punjab,Amritsar,State Highway,Clear,Daylight,70,52.3,3,0,0,0,0,0.0,0.0,49681.17
ACC2021081800274,2021-08-18,09:07,Bihar,Gaya,Urban Road,Clear,Daylight,50,40.4,2,3,0,1,2,0.0,0.0,111378.3
ACC2019010400275,2019-01-04,18:02,Tamil Nadu,Chennai,Urban Road,Fog,Night (lit),60,38.3,1,3,0,0,3,0.0,0.0,25377.04
ACC2021012100276,2021-01-21,21:58,Odisha,Rourkela,National Highway,,Night (lit),90,49.6,2,3,0,1,2,0.0,0.0,12684.92
ACC2020111200277,2020-11-12,09:26,Madhya Pradesh,Gwalior,Urban Road,Rain,Daylight,60,59.8,3,2,0,2,0,0.0,0.0,29853.02
ACC2021030500278,2021-03-05,22:59,Jharkhand,Ranchi,Rural Road,Rain,Night (unlit),50,42.1,1,1,0,0,1,1.0,0.0,64034.16
ACC2025050500279,2025-05-05,10:51,Telangana,Nizamabad,National Highway,Clear,Daylight,80,80.8,3,2,0,0,2,0.0,0.0,17481.75
ACC2025063000280,2025-06-30,01:10,Madhya Pradesh,Bhopal,Urban Road,Clear,Night (lit),50,45.0,1,4,0,2,2,0.0,0.0,32773.28
ACC2022082300281,2022-08-23,09:10,Kerala,Thiruvananthapuram,Urban Road,Haze,Daylight,60,42.9,1,2,0,0,2,0.0,0.0,41256.57
ACC2020041800282,2020-04-18,09:54,Madhya Pradesh,Indore,National Highway,Haze,Daylight,80,62.6,7,2,0,0,2,0.0,0.0,116357.85
ACC2021022500283,2021-02-25,19:12,Delhi,New Delhi,Urban Road,Clear,Night (lit),50,,3,1,0,0,1,1.0,0.0,241691.5
ACC2018122500284,2018-12-25,19:18,Rajasthan,Jodhpur,Urban Road,Storm,Night (lit),50,48.7,2,1,0,0,1,0.0,0.0,44350.19
ACC2020033100285,2020-03-31,16:21,Maharashtra,Nagpur,Urban Road,Clear,,40,35.4,1,5,0,3,2,0.0,0.0,53376.89
ACC2022081300286,2022-08-13,19:48,Chhattisgarh,Raipur,Urban Road,Clear,Night (lit),50,28.4,3,1,0,0,1,0.0,0.0,36720.71
ACC2024080700287,2024-08-07,05:35,Delhi,New Delhi,Rural Road,Clear,Night (unlit),60,57.1,1,2,0,1,1,0.0,0.0,29285.74
ACC2019070500288,2019-07-05,06:10,Andhra Pradesh,Vijayawada,Rural Road,Clear,Daylight,70,62.0,1,2,0,1,1,0.0,0.0,24612.1
ACC2023102000289,2023-10-20,20:17,Chhattisgarh,Raipur,Urban Road,Clear,Night (lit),50,34.3,2,2,0,0,2,0.0,0.0,48308.13
ACC2018012400290,2018-01-24,21:30,Chhattisgarh,Bhilai,Urban Road,Clear,Night (lit),60,57.8,1,3,0,2,1,0.0,0.0,65500.22
ACC2025050500291,2025-05-05,19:01,West Bengal,Durgapur,State Highway,Clear,Night (lit),70,76.7,1,1,0,1,0,0.0,0.0,32591.09
ACC2024040500292,2024-04-05,10:15,Odisha,Rourkela,State Highway,Rain,Daylight,90,111.9,1,2,0,0,2,0.0,0.0,14618.54
ACC2025071600293,2025-07-16,21:32,Maharashtra,Thane,Urban Road,Rain,Night (lit),60,60.0,3,3,0,1,2,0.0,0.0,72015.98
ACC2018061800294,2018-06-18,09:28,Madhya Pradesh,Indore,Urban Road,Clear,Daylight,50,45.9,1,1,0,0,1,0.0,0.0,10483.8
ACC2024021400295,2024-02-14,19:09,Madhya Pradesh,Gwalior,Urban Road,Haze,Night (unlit),50,29.4,1,0,0,0,0,0.0,0.0,18915.89
ACC2024062200296,2024-06-22,16:46,West Bengal,Kolkata,Expressway,Rain,Daylight,100,108.9,1,4,1,3,0,0.0,0.0,98458.72
ACC2019080700297,2019-08-07,09:12,Goa,Panaji,State Highway,Clear,Dawn/Dusk,80,,1,1,0,0,1,0.0,0.0,32219.48
ACC2022070500298,2022-07-05,21:38,Jharkhand,Jamshedpur,Rural Road,Rain,Night (lit),60,38.8,2,1,0,0,1,0.0,0.0,76938.4
ACC2020083000299,2020-08-30,20:20,Telangana,Hyderabad,State Highway,Clear,Night (lit),80,71.1,5,2,1,0,1,0.0,0.0,33520.73
ACC2021072100300,2021-07-21,10:13,Assam,Silchar,Urban Road,Haze,Daylight,40,30.4,1,3,0,0,3,0.0,0.0,12064.03
ACC2019121600301,2019-12-16,19:07,Tamil Nadu,Tiruchirappalli,Urban Road,Clear,Night (lit),60,52.1,2,2,1,1,0,0.0,0.0,73801.48
ACC2025013100302,2025-01-31,18:01,Maharashtra,Mumbai,Urban Road,Clear,Night (unlit),60,50.5,2,0,0,0,0,0.0,,45573.81
ACC2020100900303,2020-10-09,18:42,Andhra Pradesh,Visakhapatnam,Urban Road,Clear,Night (unlit),60,51.7,3,1,0,1,0,1.0,0.0,106867.4
ACC2023021800304,2023-02-18,01:21,Karnataka,Hubballi,Urban Road,Haze,Night (unlit),60,47.2,1,4,0,0,4,0.0,0.0,12729.57
ACC2022070700305,2022-07-07,08:06,Tamil Nadu,Tiruchirappalli,Urban Road,Clear,Daylight,60,57.2,1,1,0,0,1,0.0,0.0,
ACC2021042900306,2021-04-29,18:08,Kerala,Kozhikode,Urban Road,Clear,Night (lit),50,51.8,4,1,0,0,1,0.0,0.0,21641.33
ACC2021051700307,2021-05-17,18:58,Punjab,Amritsar,Rural Road,Clear,Night (unlit),60,42.7,1,1,0,1,0,0.0,0.0,39219.43
ACC2021073000308,2021-07-30,19:34,Rajasthan,Kota,Urban Road,Clear,Night (lit),60,61.0,9,2,0,0,2,0.0,0.0,58264.78
ACC2025030900309,2025-03-09,08:30,Jammu and Kashmir,Jammu,State Highway,Clear,Daylight,70,68.2,1,2,0,0,2,0.0,0.0,32913.56
ACC2022101500310,2022-10-15,19:36,Gujarat,Surat,Rural Road,Rain,Night (lit),60,63.3,1,2,0,0,2,0.0,0.0,44407.47
ACC2023110400311,2023-11-04,09:42,Karnataka,Bengaluru,Rural Road,Rain,Daylight,50,38.3,2,4,0,2,2,0.0,0.0,99459.25
ACC2022041100312,2022-04-11,09:27,Kerala,Kochi,Urban Road,Clear,Daylight,50,48.4,3,1,0,0,1,0.0,0.0,33926.23
ACC2019120900313,2019-12-09,19:24,Uttar Pradesh,Ghaziabad,Rural Road,Clear,Night (lit),60,66.7,1,3,0,3,0,0.0,0.0,201064.84
ACC2020030800314,2020-03-08,08:54,Uttarakhand,Haridwar,Urban Road,Rain,Daylight,60,51.1,10,3,0,0,3,0.0,0.0,112323.99
ACC2023022800315,2023-02-28,06:59,Maharashtra,Nashik,State Highway,Fog,Daylight,70,52.1,3,1,0,0,1,0.0,0.0,70679.91
ACC2023031700316,2023-03-17,19:10,Jharkhand,Ranchi,State Highway,Clear,,70,57.5,1,1,0,0,1,1.0,0.0,127299.61
ACC2018081400317,2018-08-14,06:41,Goa,Margao,Urban Road,Fog,Daylight,40,40.2,1,4,0,1,3,0.0,0.0,121973.9
ACC2025082500318,2025-08-25,10:48,Karnataka,Mangaluru,Urban Road,Clear,Dawn/Dusk,60,38.6,2,1,0,0,1,0.0,0.0,82388.62
ACC2024081800319,2024-08-18,15:29,Bihar,Bhagalpur,National Highway,Clear,Daylight,80,50.5,3,0,0,0,0,0.0,0.0,149863.99
ACC2019041800320,2019-04-18,20:10,Haryana,Faridabad,Rural Road,Clear,Night (lit),60,35.1,1,1,0,0,1,0.0,0.0,40742.41
ACC2025060200321,2025-06-02,10:57,Uttarakhand,Dehradun,State Highway,Clear,Daylight,80,81.0,2,1,0,0,1,0.0,0.0,24678.78
ACC2018010700322,2018-01-07,18:18,Uttar Pradesh,Ghaziabad,Urban Road,Clear,Night (unlit),50,35.0,2,0,0,0,0,0.0,1.0,96529.08
ACC2020042000323,2020-04-20,19:16,Odisha,Bhubaneswar,Urban Road,Clear,Night (lit),50,51.0,1,2,0,1,1,0.0,0.0,19260.74
ACC2024032900324,2024-03-29,14:04,Kerala,Kozhikode,National Highway,Rain,Daylight,90,108.9,3,1,0,1,0,0.0,0.0,59719.93
ACC2023072700325,2023-07-27,00:21,Gujarat,Rajkot,Urban Road,Fog,Night (unlit),40,32.9,1,5,0,2,3,0.0,0.0,68097.16
ACC2021112000326,2021-11-20,10:50,Chhattisgarh,Raipur,Urban Road,Clear,Daylight,40,36.3,1,0,0,0,0,1.0,0.0,77984.37
ACC2025081600327,2025-08-16,19:32,Gujarat,Rajkot,Rural Road,Haze,Night (unlit),70,68.4,1,5,1,1,3,0.0,,110951.57
ACC2021033000328,2021-03-30,18:07,Chhattisgarh,Bhilai,Rural Road,,Night (lit),50,55.6,1,6,0,2,4,1.0,0.0,67424.55
ACC2024022900329,2024-02-29,18:31,Tamil Nadu,Madurai,Urban Road,Clear,Night (lit),60,48.3,2,4,0,2,2,0.0,0.0,97894.84
ACC2024092400330,2024-09-24,08:03,Odisha,Rourkela,Urban Road,Rain,Daylight,50,48.0,3,1,0,0,1,1.0,0.0,32747.63
ACC2018040700331,2018-04-07,21:18,Kerala,Kozhikode,State Highway,Clear,Night (lit),80,60.0,1,2,1,0,1,0.0,0.0,
ACC2019111100332,2019-11-11,18:17,Uttar Pradesh,Noida,Urban Road,Clear,Night (unlit),60,58.7,2,1,0,0,1,0.0,0.0,64796.26
ACC2025070600333,2025-07-06,08:11,Tamil Nadu,Madurai,National Highway,Rain,Daylight,90,78.6,2,1,0,0,1,0.0,,86103.03
ACC2022062200334,2022-06-22,10:36,Uttar Pradesh,Kanpur,National Highway,Rain,Daylight,80,,1,3,1,2,0,0.0,0.0,18625.97
ACC2018033000335,2018-03-30,10:15,Telangana,Hyderabad,Urban Road,Rain,Daylight,50,,2,4,0,1,3,0.0,0.0,26663.1
ACC2023010600336,2023-01-06,08:28,Madhya Pradesh,Indore,National Highway,Fog,Daylight,90,84.0,2,1,0,1,0,0.0,0.0,63070.07
ACC2018081100337,2018-08-11,18:52,Telangana,Nizamabad,State Highway,Clear,Night (lit),80,60.6,1,3,0,1,2,0.0,0.0,59001.18
ACC2021030600338,2021-03-06,01:15,Himachal Pradesh,Solan,Rural Road,Clear,Night (lit),60,41.3,1,0,0,0,0,0.0,0.0,44131.96
ACC2021040200339,2021-04-02,08:27,Gujarat,Surat,Urban Road,Clear,Daylight,60,67.0,1,5,0,3,2,0.0,0.0,217373.31
ACC2021012900340,2021-01-29,10:45,Kerala,Kochi,Rural Road,,Daylight,50,44.9,2,1,0,1,0,0.0,0.0,
ACC2019042600341,2019-04-26,15:23,Tamil Nadu,Chennai,Urban Road,Rain,,50,56.0,1,2,0,2,0,,0.0,44282.27
ACC2020052300342,2020-05-23,09:52,Andhra Pradesh,Vijayawada,Rural Road,Haze,Daylight,60,38.0,2,2,1,0,1,0.0,0.0,18975.81
ACC2019121800343,2019-12-18,21:50,Odisha,Bhubaneswar,Rural Road,Clear,Night (unlit),50,33.5,1,1,1,0,0,0.0,0.0,85662.21
ACC2020010200344,2020-01-02,21:43,Gujarat,Surat,National Highway,Clear,Night (lit),80,105.0,1,5,0,2,3,1.0,1.0,181194.8
ACC2020012900345,2020-01-29,10:51,Telangana,Warangal,Urban Road,Clear,Daylight,60,38.0,1,0,0,0,0,0.0,0.0,
ACC2023122700346,2023-12-27,20:14,Punjab,Ludhiana,National Highway,Clear,Night (lit),90,109.6,1,6,1,1,4,,0.0,31378.09
ACC2020082300347,2020-08-23,20:15,Madhya Pradesh,Jabalpur,National Highway,Clear,Night (lit),80,81.0,1,5,1,2,2,0.0,0.0,143921.81
ACC2018022400348,2018-02-24,08:29,Karnataka,Mangaluru,Urban Road,Haze,Daylight,40,28.3,1,1,0,0,1,0.0,0.0,11078.85
ACC2021012300349,2021-01-23,08:29,Bihar,Patna,State Highway,Clear,Daylight,70,52.0,2,1,0,0,1,0.0,0.0,27246.29
ACC2020021100350,2020-02-11,08:12,Jharkhand,Jamshedpur,State Highway,,Daylight,80,62.9,1,1,0,1,0,0.0,0.0,71911.37
ACC2024111800351,2024-11-18,20:41,Maharashtra,Mumbai,Urban Road,Fog,Night (unlit),50,52.3,1,5,0,2,3,0.0,0.0,
ACC2023081100352,2023-08-11,20:05,Bihar,Patna,National Highway,Rain,Night (lit),100,86.8,11,4,0,1,3,0.0,0.0,55729.01
ACC2021012100353,2021-01-21,08:22,West Bengal,Kolkata,State Highway,Rain,Daylight,90,104.8,2,3,0,0,3,0.0,0.0,8287.0
ACC2018112800354,2018-11-28,13:24,Punjab,Jalandhar,National Highway,Rain,Daylight,80,96.5,1,2,0,1,1,0.0,0.0,40714.55
ACC2025052200355,2025-05-22,06:40,Bihar,Patna,National Highway,Clear,Daylight,80,110.7,1,4,0,3,1,0.0,0.0,86260.17
ACC2023033000356,2023-03-30,21:58,Delhi,New Delhi,State Highway,Clear,,90,72.1,1,1,0,0,1,0.0,0.0,54479.11
ACC2024072400357,2024-07-24,20:00,Odisha,Cuttack,Rural Road,Rain,Night (lit),50,32.5,2,1,0,1,0,1.0,0.0,86360.2
ACC2023082000358,2023-08-20,10:59,Telangana,Nizamabad,National Highway,Rain,Daylight,80,89.9,2,11,0,2,9,1.0,0.0,41586.71
ACC2021090200359,2021-09-02,19:53,Kerala,Kozhikode,National Highway,Clear,Night (lit),80,77.4,8,2,0,1,1,0.0,0.0,89540.31
ACC2022122100360,2022-12-21,09:12,Uttar Pradesh,Ghaziabad,Urban Road,Rain,,50,,3,1,0,0,1,0.0,0.0,35792.06
